#, session_id, temperature, start_freq, increment, num_increments, num_avg, v_range, pga_gain, gain_factor, unit
#tap2,20.0,1000,200,450,4,1,1,1.0152170736012073e-08,mgL
freq, real, imaginary, concentration
,freq,1.0
75,16000,4833.471178138875
76,16200,4833.633368132912
77,16400,4835.078068041055
78,16600,4834.451789121139
79,16800,4833.661856364022
80,17000,4833.618585878493
81,17200,4833.53475443813
82,17400,4833.5496988697
83,17600,4834.037290424616
84,17800,4833.511820126411
85,18000,4833.830456476913
86,18200,4832.75374004186
87,18400,4833.571347591178
88,18600,4834.281726669816
89,18800,4835.10842256773
90,19000,4834.483837958192
91,19200,4834.156951093373
92,19400,4834.131038900212
93,19600,4834.602582591669
94,19800,4833.78434112655
95,20000,4835.484053987
96,20200,4833.896462569072
97,20400,4834.361917193948
98,20600,4833.84042124452
99,20800,4833.677145352751
100,21000,4833.183687468327
101,21200,4833.4607326619225
102,21400,4834.1604615843025
103,21600,4833.90526358566
104,21800,4833.370485397391
105,22000,4833.499163040129
106,22200,4833.757963483432
107,22400,4833.727017447767
108,22600,4834.161078686318
109,22800,4833.7844109708385
110,23000,4833.662013501729
111,23200,4834.350342217104
112,23400,4834.3472330574095
113,23600,4834.017585542697
114,23800,4833.239461581745
115,24000,4833.663631439016
116,24200,4834.5025877550415
117,24400,4833.599101444825
118,24600,4834.164938490133
119,24800,4833.899093555767
120,25000,4836.1251488188445
121,25200,4833.631476695154
122,25400,4833.527561606929
123,25600,4833.715406290003
124,25800,4833.225811698509
125,26000,4833.212319024776
126,26200,4833.23973504606
127,26400,4834.050784187341
128,26600,4834.821367682824
129,26800,4835.197112787754
130,27000,4834.408823484436
131,27200,4833.870781570593
132,27400,4834.023336898396
133,27600,4833.979986851639
134,27800,4835.494605811723
135,28000,4833.911084390236
136,28200,4834.171924583897
137,28400,4833.706105783886
138,28600,4834.4693273955945
139,28800,4833.822098226374
140,29000,4833.965754413006
141,29200,4834.850133189676
142,29400,4830.031326668672
143,29600,4834.201918557292
144,29800,4833.385620329586
145,30000,4834.144120110327
146,30200,4834.274757566386
147,30400,4834.792130945454
148,30600,4834.30275642777
149,30800,4834.661824248544
150,31000,4834.1013140352015
151,31200,4834.45915494025
152,31400,4834.366563510855
153,31600,4834.260505057736
154,31800,4834.3912334655015
155,32000,4834.830173752277
156,32200,4834.669785030367
157,32400,4833.974369534667
158,32600,4833.8271795253295
159,32800,4834.410937094469
160,33000,4834.472634767547
161,33200,4834.686370604107
162,33400,4834.234870654577
163,33600,4833.841463125065
164,33800,4833.920164887365
165,34000,4834.000069647602
166,34200,4835.148599069628
167,34400,4835.381936169176
168,34600,4835.744216521266
169,34800,4835.110012832152
170,35000,4834.971141478971
171,35200,4835.02054105346
172,35400,4834.92029312701
173,35600,4834.5759586223785
174,35800,4834.936054197184
175,36000,4834.830336828091
176,36200,4835.214618396399
177,36400,4835.563593491075
178,36600,4835.3450397093
179,36800,4835.729018629993
180,37000,4835.212579463811
181,37200,4835.2016391781535
182,37400,4834.937638467013
183,37600,4834.956137262331
184,37800,4835.127977686485
185,38000,4835.588351698334
186,38200,4835.478046877443
187,38400,4835.492956902478
188,38600,4835.700138369517
189,38800,4835.794665456807
190,39000,4835.774035806384
191,39200,4836.2083106965165
192,39400,4836.372006462475
193,39600,4836.14824275736
194,39800,4836.230904515197
195,40000,4833.861427781859
196,40200,4836.261700469963
197,40400,4835.7493621587955
198,40600,4835.668065337183
199,40800,4836.332499004151
200,41000,4836.6574718092415
201,41200,4836.1622146925
202,41400,4836.360481167659
203,41600,4835.507097956354
204,41800,4836.590880279915
205,42000,4836.747938309791
206,42200,4837.397516139355
207,42400,4837.437376383156
208,42600,4837.563036227886
209,42800,4837.276675562197
210,43000,4837.352931935315
211,43200,4837.639061104547
212,43400,4837.028979521186
213,43600,4837.783122061616
214,43800,4836.923772127433
215,44000,4838.013409437733
216,44200,4838.623770228795
217,44400,4838.596233296106
218,44600,4838.921137169994
219,44800,4838.2375372091
220,45000,4839.275564282107
221,45200,4838.697539066884
222,45400,4838.510105335755
223,45600,4838.339118129095
224,45800,4838.61873216675
225,46000,4839.390089137567
226,46200,4839.924992651653
227,46400,4839.833471430896
228,46600,4840.484597306127
229,46800,4839.438456122766
230,47000,4840.201153544372
231,47200,4840.121244738133
232,47400,4840.495894946142
233,47600,4841.859896048403
234,47800,4840.596630375874
235,48000,4840.871251842495
236,48200,4841.523790937346
237,48400,4841.157444513111
238,48600,4840.999401137654
239,48800,4840.674744846177
240,49000,4841.53721882601
241,49200,4841.746195969546
242,49400,4842.159667926647
243,49600,4842.272648200136
244,49800,4841.955913866635
245,50000,4832.797923808754
246,50200,4842.093603582225
247,50400,4842.664606534311
248,50600,4842.898260871831
249,50800,4843.048716320882
250,51000,4843.00780987601
251,51200,4843.4069846936445
252,51400,4844.2129180008305
253,51600,4844.077800495679
254,51800,4843.678951729074
255,52000,4844.394453450319
256,52200,4844.4922978455825
257,52400,4844.756073683134
258,52600,4844.14359461866
259,52800,4844.886196151457
260,53000,4845.111819745436
261,53200,4845.084113280296
262,53400,4845.270993130389
263,53600,4845.300801416832
264,53800,4845.71487401282
265,54000,4846.5205463220655
266,54200,4846.78998127084
267,54400,4846.8985740768085
268,54600,4846.5056220517745
269,54800,4847.208174344294
270,55000,4847.80471396996
271,55200,4847.998773002176
272,55400,4847.976096056677
273,55600,4838.490579201064
274,55800,4847.879132510471
275,56000,4847.770021716688
276,56200,4847.497353271077
277,56400,4848.600803124902
278,56600,4849.301704904103
279,56800,4848.71290724833
280,57000,4849.046375450938
281,57200,4849.336447681854
282,57400,4850.10259463092
283,57600,4849.961457445966
284,57800,4849.794526276016
285,58000,4850.916475608041
286,58200,4851.152056007983
287,58400,4851.0094800262905
288,58600,4851.159304274836
289,58800,4850.731194514629
290,59000,4851.663114889692
291,59200,4852.01720018531
292,59400,4852.326746206189
293,59600,4852.431807867217
294,59800,4852.315742328167
295,60000,4852.311927196925
296,60200,4852.452251054813
297,60400,4853.359336013394
298,60600,4852.7963618659405
299,60800,4853.244782676945
300,61000,4853.548577394287
301,61200,4854.619044442022
302,61400,4854.112927391266
303,61600,4854.604681987954
304,61800,4855.567389935079
305,62000,4855.951598511951
306,62200,4855.53155148144
307,62400,4854.035097680297
308,62600,4861.530242149731
309,62800,4856.501138853587
310,63000,4856.995674509059
311,63200,4856.792090563634
312,63400,4856.90701336148
313,63600,4857.107865924891
314,63800,4857.262631979842
315,64000,4857.4393306825605
316,64200,4857.830848510081
317,64400,4858.677559738588
318,64600,4858.311690621559
319,64800,4858.640204274542
320,65000,4858.302087862547
321,65200,4859.693775576423
322,65400,4859.795075570214
323,65600,4860.17140252706
324,65800,4860.315290814606
325,66000,4860.720761252051
326,66200,4860.812063940037
327,66400,4861.2336902182205
328,66600,4860.809649178998
329,66800,4861.309836032765
330,67000,4861.405132866008
331,67200,4862.317231041784
332,67400,4862.1743318174185
333,67600,4863.091337872612
334,67800,4863.6726720649285
335,68000,4863.729715898259
336,68200,4862.187926338747
337,68400,4864.287008272647
338,68600,4864.454254105342
339,68800,4865.142589754331
340,69000,4865.298985722593
341,69200,4865.17489084669
342,69400,4865.302398317465
343,69600,4865.662969038122
344,69800,4867.019773006113
345,70000,4866.561120578439
346,70200,4867.161388663637
347,70400,4867.159172388844
348,70600,4867.425277722598
349,70800,4867.842504787775
350,71000,4868.21268978619
351,71200,4868.002086143326
352,71400,4902.653449586135
353,71600,4869.643156139216
354,71800,4869.297668515497
355,72000,4870.505735324408
356,72200,4870.002371533986
357,72400,4869.787565968507
358,72600,4870.339442216589
359,72800,4870.940537937873
360,73000,4870.362940481309
361,73200,4871.493145895591
362,73400,4871.277380537129
363,73600,4871.917408976254
364,73800,4872.5843798128735
365,74000,4872.167172076276
366,74200,4872.832623695278
367,74400,4873.36261423253
368,74600,4873.3930036421325
369,74800,4873.579539671664
370,75000,4873.885516590631
371,75200,4874.490266102201
372,75400,4874.738825289585
373,75600,4875.202361602813
374,75800,4875.6211499640685
375,76000,4875.666083930105
376,76200,4876.022422073075
377,76400,4876.212683865648
378,76600,4876.895407827583
379,76800,4877.298172520636
380,77000,4876.158856249659
381,77200,4877.89306244505
382,77400,4878.373246189265
383,77600,4878.9546861401495
384,77800,4879.117002960758
385,78000,4879.375148741774
386,78200,4879.991981584993
387,78400,4879.967619029154
388,78600,4880.056980130028
389,78800,4880.758067024973
390,79000,4881.320466784031
391,79200,4881.397986007819
392,79400,4881.324260842408
393,79600,4881.524375496084
394,79800,4881.891491171588
395,80000,4880.646673251691
396,80200,4883.151423206786
397,80400,4883.175593453957
398,80600,4883.355795519007
399,80800,4884.028208282126
400,81000,4884.561620432727
401,81200,4884.831065038032
402,81400,4885.275237531044
403,81600,4885.75799557219
404,81800,4885.770130064799
405,82000,4886.176859154755
406,82200,4886.124660631128
407,82400,4886.951003962006
408,82600,4887.317017274117
409,82800,4887.441574871758
410,83000,4887.750898396799
411,83200,4887.10661934679
412,83400,4848.506163315905
413,83600,4889.554445845297
414,83800,4889.970936411222
415,84000,4889.449141102363
416,84200,4890.242838144781
417,84400,4890.1517170854495
418,84600,4891.430915301254
419,84800,4891.324753530775
420,85000,4891.712060571749
421,85200,4892.377002891854
422,85400,4892.855145056976
423,85600,4893.059325534685
424,85800,4893.075523188157
425,86000,4893.723802843408
426,86200,4894.125079109076
427,86400,4894.7328804873905
428,86600,4895.151681172249
429,86800,4895.3568626856895
430,87000,4896.6465342724005
431,87200,4895.275750608034
432,87400,4895.751441551444
433,87600,4896.667341731075
434,87800,4896.8399407202405
435,88000,4897.61977709795
436,88200,4897.441629455525
437,88400,4898.19786168008
438,88600,4898.7627864608985
439,88800,4899.281194278929
440,89000,4899.750846327955
441,89200,4900.17157920675
442,89400,4900.7013643462615
443,89600,4900.878090595328
444,89800,4900.907159602718
445,90000,4901.686549827485
446,90200,4902.097443279534
447,90400,4902.856235501486
448,90600,4903.265084337863
449,90800,4903.446942528038
