#, session_id, temperature, start_freq, increment, num_increments, num_avg, v_range, pga_gain, gain_factor
#nh4no3_5,20.0,1000,200,450,4,1,1,1.0152170736012073e-08
freq, real, imaginary, concentration
,freq,0.65,1.25,2.5,5.0,7.5,10.0,15.0,30.0
398,80600,30617.935619431846,24897.643745845056,17950.70419726763,14941.16183042128,11212.643098932178,8045.902299866693,6963.644309186682,5166.979242317711
399,80800,30575.37733713158,24875.63201385522,17947.745892220835,14938.483361077586,11214.279227407626,8046.220045410009,6963.651426589471,5167.079714308329
400,81000,30551.683684277054,24862.972684742428,17937.462665931947,14936.162281446032,11212.843825275528,8046.4639970965645,6962.582216226409,5167.021789176287
401,81200,30489.27864320625,24821.182548141453,17931.552571696906,14929.153400911888,11215.432366274179,8047.265566943665,6961.1668653220295,5167.066526714385
402,81400,30448.200830651633,24799.187323655937,17928.49681180203,14925.214532292863,11215.965006232755,8045.781272793576,6961.471441945148,5167.082700192675
403,81600,30432.6620159174,24792.53763783549,17922.438926714003,14915.79071229503,11213.113511513802,8047.804556753177,6960.737448914599,5166.689454015811
404,81800,30392.936403357617,24770.518154220936,17914.971570505684,14919.156855240975,11217.167396723486,8048.959312345453,6960.2640618491605,5167.285816463519
405,82000,30348.282863646535,24740.833663370177,17909.038974934196,14913.178676719366,11217.387059836063,8049.077204309308,6959.778610241293,5167.049692239833
406,82200,30295.714668750363,24722.17144098391,17907.252237014294,14907.170462734988,11219.815415057421,8048.83954457445,6958.925007371495,5165.7500387491
407,82400,30240.71623284869,24692.51745783337,17895.337369480563,14903.494777030313,11221.993791951181,8050.35486517911,6958.396533084232,5167.088785725368
408,82600,30185.80646459716,24668.821900193445,17890.569106479317,14897.430783619197,11216.964474388193,8050.465343734262,6957.846550378161,5166.508801712036
409,82800,30136.19770116513,24659.504172090645,17894.51522754157,14889.423189144767,11216.123954997327,8050.578677034203,6958.291613122452,5166.472606721832
410,83000,30110.132858871562,24632.40440586736,17881.13474850331,14889.759331391286,11211.821998523803,8052.008889341209,6957.685486384142,5166.7614771523495
411,83200,30074.93376431991,24613.777270398226,17879.25178795587,14887.884302219505,11213.87218106816,8053.412193285444,6957.39315577809,5165.462772641173
412,83400,30007.50228921395,24579.16968751965,17870.362014508162,14883.361058131952,11214.494214598502,8054.20052127391,6957.071743988188,5115.335093280593
413,83600,29990.483026146885,24563.846613037367,17863.909827662206,14878.565258798511,11215.894986574394,8054.224673075945,6956.382735590053,5167.474720663287
414,83800,29949.04475001586,24541.833109066898,17856.050320892184,14871.114746847607,11212.672157453166,8053.711096953755,6955.31501402674,5166.880233413055
415,84000,29903.633160635214,24521.53423952261,17845.464579774354,14866.02889012632,11213.80481666664,8053.166397951574,6954.57435137818,5167.2923506514035
416,84200,29869.93390859581,24497.801233022667,17841.912277504493,14863.504332048356,11210.512054450228,8053.956915245216,6954.49669623339,5166.645053213828
417,84400,29812.21779030579,24480.955588213288,17829.772074839184,14865.755298932181,11204.95605413887,8055.196660493245,6953.702960252222,5165.9667950690755
418,84600,29784.78726138519,24449.67499801118,17832.039170010918,14855.761975024827,11206.23917630254,8055.00357073524,6953.578517393836,5167.168070237645
419,84800,29760.0751751459,24425.939542811047,17826.85358686892,14851.23738411918,11205.446671602129,8054.3414233119265,6953.763278110085,5166.812370674516
420,85000,29726.482065714365,24407.404878848476,17818.78221104371,14848.019727207915,11204.621714273539,8055.484529800857,6953.214687711216,5166.862270532087
421,85200,29675.24241783878,24389.446142663808,17812.43522395236,14845.175729513214,11209.148498326487,8057.558898264537,6952.680048341636,5167.21918196063
422,85400,29651.961171260176,24369.175207319466,17807.37002234939,14842.422501583336,11206.293132776975,8058.2094625452955,6952.099091573556,5166.892858011347
423,85600,29602.309634177418,24348.911584287172,17807.933126525724,14835.224496540313,11207.336517040876,8058.803490466599,6952.539571154609,5166.9172544567355
424,85800,29549.9516187018,24326.903559621485,17785.61927689158,14828.008391759155,11206.053235498657,8057.985957383571,6950.843190555811,5166.816806158868
425,86000,29523.881220255847,24297.40721454135,17787.387830431584,14823.934473765998,11205.233799364647,8059.0144131708685,6951.230880606067,5166.944395197446
426,86200,29490.50975420134,24286.849315773623,17785.022918612412,14823.486107970422,11207.96762125645,8060.470798097233,6951.5754599679185,5167.2002699486675
427,86400,29449.92744482895,24268.3581870536,17781.36316689632,14817.467242433067,11208.402034383484,8061.896488107134,6951.911814410882,5167.019741784585
428,86600,29418.090201060546,24242.412491779698,17777.682510035043,14813.82985468343,11204.247466011764,8061.432872969483,6951.50877659113,5166.748874840693
429,86800,29355.995280203668,24207.280371032528,17760.911611781725,14808.378624814357,11202.32209022971,8062.3441412028815,6950.451170345132,5166.960368483902
430,87000,29307.07648002016,24166.54604061382,17745.693758745554,14796.701793003487,11193.185574340654,8060.423947515103,6948.634595240162,5167.5254432660695
431,87200,29278.09349136222,24152.34943853563,17736.96567931815,14790.552740164474,11193.26969580396,8060.332623613438,6947.746440519277,5166.306381066978
432,87400,29250.52075218525,24134.23313600515,17730.072902635704,14789.898827376086,11193.992972923614,8061.617515643367,6948.287548766519,5166.59523782904
433,87600,29225.90955427468,24123.504441569974,17725.929438727137,14784.90114451186,11191.783467909665,8062.411523811649,6948.1096890191875,5165.787930596792
434,87800,29185.762654981063,24092.060466798466,17726.091608267758,14783.590408407745,11188.01870548439,8063.1666486539125,6948.929938615368,5166.676887769063
435,88000,29147.21368448407,24075.687984377404,17717.891123975558,14776.695429368872,11188.499450518517,8062.983493293394,6948.006167071286,5166.438302845592
436,88200,29111.139539882646,24040.727651964895,17708.10246388124,14773.440063256548,11185.3635633041,8063.220598121285,6947.386756891684,5166.9983082988065
437,88400,29066.611139881858,24024.340911587424,17699.483139868276,14770.14533472159,11186.614283249153,8062.953319780316,6947.794626089073,5166.4102391301685
438,88600,29025.212019298782,24009.879732685276,17692.404489285087,14764.98384781453,11186.284756459881,8064.082396521465,6946.463013270857,5166.471860514643
439,88800,28999.117275382796,23991.509720910813,17689.63051852921,14764.115888841374,11184.841832723294,8064.668561078541,6946.419277315966,5166.275761366578
440,89000,28957.807751710516,23973.247130774864,17684.071954440027,14755.814575341827,11181.57530333706,8065.763691732977,6946.091922999254,5166.277978416415
441,89200,28926.48311513138,23947.53767011159,17676.903604024767,14753.065584089349,11184.493067522577,8063.988245889241,6945.990788112525,5166.629132603184
442,89400,28896.765639120553,23931.076473872494,17669.705298928828,14750.152913396858,11182.95570261993,8065.488670798225,6945.938840762342,5166.19715031936
443,89600,28847.340429482556,23903.58128116359,17665.65713167544,14739.388520870965,11181.491445259155,8064.590580416219,6945.820754679422,5166.343979591856
444,89800,28794.88971391489,23881.60381699459,17654.077088100883,14738.749620205193,11179.887482438342,8065.982354938149,6944.828831093864,5166.4648817164
445,90000,28768.8609895441,23859.614064234942,17651.122151005693,14735.33409946962,11180.988696572289,8065.024408659937,6945.221730688038,5165.8656562480655
446,90200,28734.574079731683,23839.470030872242,17646.537623307202,14731.175774866448,11182.712328425376,8066.869954251737,6944.699806778621,5166.386809227296
447,90400,28703.511747974295,23813.88050130978,17639.191928603464,14726.989036230616,11186.39663937027,8067.687786222146,6943.829602633396,5166.19938147921
448,90600,28659.471176236297,23797.368171542097,17630.7013151375,14718.439264737537,11183.635822068365,8067.197603714691,6944.315969599264,5166.733863070338
449,90800,28620.33477486914,23768.125214172655,17616.767959352514,14712.401505085138,11178.208055362864,8066.686302965132,6943.765850685779,5166.680334948666
