#, session_id, temperature, start_freq, increment, num_increments, num_avg, v_range, pga_gain, gain_factor, unit
#nh4no3_t_10ppm,20.0,1000,200,450,4,1,1,1.0152170736012073e-08,mgL
freq, real, imaginary, concentration
295,60000,84.517,84.722,84.596,84.890,85.106,85.297,85.497,85.821,85.301,85.524
296,60200,84.518,84.723,84.595,84.891,85.104,85.297,85.495,85.820,85.300,85.521
297,60400,84.530,84.723,84.592,84.891,85.107,85.302,85.497,85.819,85.301,85.522
298,60600,84.516,84.723,84.595,84.891,85.107,85.302,85.496,85.819,85.301,85.522
299,60800,84.529,84.726,84.596,84.890,85.107,85.296,85.495,85.818,85.301,85.523
300,61000,84.532,84.724,84.596,84.890,85.107,85.299,85.495,85.818,85.301,85.524
301,61200,84.535,84.723,84.595,84.897,85.107,85.297,85.492,85.820,85.300,85.522
302,61400,84.532,84.723,84.594,84.891,85.105,85.296,85.493,85.819,85.301,85.523
303,61600,84.511,84.725,84.596,84.892,85.106,85.297,85.494,85.807,85.299,85.523
304,61800,84.540,84.727,84.597,84.893,85.106,85.299,85.496,85.824,85.300,85.525
305,62000,84.548,84.727,84.598,84.891,85.109,85.298,85.495,85.822,85.303,85.528
306,62200,84.546,84.729,84.599,84.896,85.110,85.302,85.495,85.820,85.306,85.524
307,62400,84.552,84.725,84.598,84.898,85.110,85.300,85.495,85.820,85.306,85.526
308,62600,84.548,84.728,84.599,84.902,85.111,85.294,85.494,85.818,85.303,85.523
309,62800,84.558,84.729,84.600,84.895,85.108,85.298,85.493,85.816,85.303,85.526
310,63000,84.552,84.730,84.599,84.893,85.110,85.299,85.492,85.816,85.303,85.525
311,63200,84.560,84.729,84.600,84.896,85.108,85.295,85.495,85.817,85.305,85.525
312,63400,84.564,84.729,84.601,84.896,85.109,85.298,85.494,85.819,85.301,85.524
313,63600,84.562,84.729,84.601,84.894,85.109,85.300,85.493,85.817,85.303,85.523
314,63800,84.559,84.731,84.606,84.894,85.109,85.299,85.494,85.816,85.309,85.525
315,64000,84.564,84.730,84.601,84.896,85.109,85.300,85.494,85.812,85.303,85.523
316,64200,84.569,84.731,84.603,84.898,85.111,85.299,85.494,85.817,85.305,85.525
317,64400,84.570,84.731,84.604,84.897,85.112,85.299,85.494,85.816,85.303,85.525
318,64600,84.569,84.734,84.606,84.899,85.113,85.298,85.493,85.817,85.308,85.526
319,64800,84.578,84.732,84.607,84.898,85.106,85.300,85.495,85.815,85.307,85.524
320,65000,84.583,84.735,84.605,84.897,85.114,85.301,85.493,85.814,85.300,85.527
321,65200,84.574,84.733,84.606,84.898,85.112,85.300,85.493,85.814,85.305,85.525
322,65400,84.587,84.737,84.606,84.899,85.114,85.298,85.491,85.815,85.304,85.522
323,65600,84.589,84.736,84.608,84.901,85.114,85.301,85.496,85.811,85.312,85.522
324,65800,84.589,84.738,84.609,84.896,85.118,85.301,85.494,85.815,85.308,85.526
325,66000,84.592,84.738,84.609,84.901,85.114,85.301,85.496,85.815,85.307,85.528
326,66200,84.596,84.736,84.614,84.898,85.123,85.298,85.497,85.813,85.307,85.526
327,66400,84.597,84.738,84.613,84.900,85.117,85.300,85.496,85.814,85.305,85.523
328,66600,84.604,84.737,84.601,84.903,85.118,85.305,85.496,85.815,85.309,85.519
329,66800,84.605,84.742,84.614,84.903,85.113,85.302,85.495,85.817,85.308,85.531
330,67000,84.609,84.730,84.613,84.903,85.109,85.305,85.492,85.816,85.310,85.524
331,67200,84.600,84.746,84.608,84.905,85.123,85.302,85.497,85.813,85.307,85.524
332,67400,84.610,84.731,84.611,84.899,85.121,85.302,85.495,85.813,85.303,85.529
333,67600,84.617,84.743,84.617,84.903,85.120,85.302,85.493,85.816,85.302,85.536
334,67800,84.609,84.747,84.623,84.908,85.117,85.304,85.496,85.814,85.307,85.530
335,68000,84.619,84.742,84.616,84.903,85.121,85.308,85.495,85.816,85.311,85.532
336,68200,84.625,84.740,84.617,84.908,85.117,85.299,85.499,85.813,85.312,85.530
337,68400,84.623,84.742,84.622,84.918,85.119,85.305,85.498,85.813,85.310,85.533
338,68600,84.615,84.749,84.615,84.908,85.121,85.307,85.498,85.813,85.312,85.529
339,68800,84.638,84.752,84.622,84.913,85.123,85.304,85.495,85.813,85.318,85.530
340,69000,84.627,84.744,84.620,84.908,85.118,85.306,85.495,85.813,85.317,85.532
341,69200,84.634,84.749,84.622,84.908,85.122,85.307,85.498,85.814,85.316,85.530
342,69400,84.642,84.747,84.623,84.911,85.124,85.306,85.497,85.814,85.316,85.529
343,69600,84.639,84.751,84.625,84.914,85.122,85.307,85.498,85.813,85.315,85.529
344,69800,84.637,84.749,84.625,84.912,85.126,85.308,85.496,85.815,85.317,85.531
345,70000,84.636,84.751,84.626,84.914,85.125,85.309,85.498,85.809,85.319,85.532
346,70200,84.648,84.750,84.626,84.911,85.125,85.309,85.499,85.819,85.317,85.532
347,70400,84.650,84.751,84.626,84.914,85.125,85.310,85.499,85.814,85.318,85.534
348,70600,84.648,84.753,84.630,84.915,85.125,85.311,85.499,85.815,85.319,85.533
349,70800,84.655,84.755,84.629,84.917,85.127,85.312,85.498,85.815,85.322,85.531
350,71000,84.656,84.755,84.632,84.914,85.128,85.313,85.500,85.814,85.321,85.534
351,71200,84.668,84.757,84.634,84.916,85.129,85.311,85.501,85.814,85.321,85.533
352,71400,84.660,84.755,84.631,84.914,85.126,85.310,85.499,85.811,85.321,85.532
353,71600,84.655,84.758,84.633,84.918,85.128,85.312,85.499,85.814,85.324,85.533
354,71800,84.669,84.758,84.634,84.921,85.129,85.313,85.500,85.813,85.322,85.532
355,72000,84.674,84.755,84.633,84.925,85.130,85.314,85.497,85.821,85.322,85.530
356,72200,84.674,84.760,84.635,84.923,85.131,85.313,85.500,85.812,85.325,85.533
357,72400,84.678,84.761,84.638,84.922,85.131,85.319,85.502,85.815,85.325,85.540
358,72600,84.677,84.760,84.640,84.922,85.131,85.316,85.500,85.814,85.327,85.537
359,72800,84.679,84.763,84.639,84.923,85.131,85.317,85.504,85.815,85.327,85.537
360,73000,84.687,84.763,84.639,84.926,85.132,85.317,85.503,85.815,85.325,85.538
361,73200,84.696,84.763,84.641,84.924,85.133,85.317,85.503,85.816,85.329,85.538
362,73400,84.690,84.765,84.642,84.929,85.136,85.317,85.504,85.813,85.330,85.538
363,73600,84.688,84.765,84.642,84.925,85.137,85.316,85.500,85.820,85.329,85.538
364,73800,84.704,84.767,84.645,84.929,85.136,85.319,85.504,85.817,85.328,85.539
365,74000,84.694,84.768,84.645,84.929,85.135,85.320,85.505,85.814,85.331,85.538
366,74200,84.703,84.770,84.647,84.928,85.137,85.320,85.504,85.815,85.331,85.540
367,74400,84.704,84.771,84.649,84.930,85.138,85.323,85.506,85.816,85.333,85.540
368,74600,84.706,84.770,84.649,84.933,85.137,85.322,85.505,85.815,85.331,85.541
369,74800,84.707,84.772,84.651,84.929,85.140,85.320,85.507,85.815,85.333,85.540
370,75000,84.713,84.772,84.653,84.933,85.141,85.322,85.507,85.819,85.335,85.544
371,75200,84.716,84.773,84.652,84.936,85.142,85.325,85.508,85.818,85.334,85.542
372,75400,84.717,84.775,84.655,84.936,85.142,85.324,85.507,85.816,85.336,85.542
373,75600,84.715,84.775,84.655,84.935,85.143,85.321,85.507,85.819,85.337,85.546
374,75800,84.720,84.777,84.656,84.937,85.145,85.326,85.509,85.819,85.337,85.546
375,76000,84.724,84.777,84.657,84.936,85.145,85.326,85.511,85.822,85.337,85.545
376,76200,84.724,84.778,84.660,84.940,85.147,85.327,85.511,85.818,85.336,85.546
377,76400,84.728,84.781,84.659,84.941,85.147,85.326,85.511,85.818,85.340,85.548
378,76600,84.733,84.782,84.659,84.941,85.147,85.329,85.511,85.819,85.341,85.547
379,76800,84.734,84.784,84.662,84.942,85.149,85.332,85.513,85.819,85.344,85.545
380,77000,84.735,84.783,84.662,84.941,85.149,85.330,85.513,85.818,85.342,85.547
381,77200,84.739,84.785,84.663,84.944,85.150,85.332,85.512,85.819,85.344,85.548
382,77400,84.741,84.785,84.666,84.945,85.150,85.333,85.512,85.821,85.344,85.548
383,77600,84.742,84.786,84.667,84.945,85.152,85.334,85.516,85.822,85.345,85.549
384,77800,84.747,84.787,84.668,84.947,85.155,85.333,85.513,85.822,85.347,85.551
385,78000,84.752,84.790,84.669,84.948,85.155,85.333,85.514,85.821,85.347,85.551
386,78200,84.753,84.792,84.670,84.949,85.156,85.337,85.515,85.822,85.349,85.551
387,78400,84.749,84.793,84.673,84.951,85.154,85.335,85.515,85.821,85.348,85.551
388,78600,84.755,84.793,84.672,84.951,85.157,85.337,85.517,85.823,85.350,85.554
389,78800,84.762,84.794,84.673,84.953,85.158,85.335,85.519,85.823,85.352,85.555
390,79000,84.764,84.795,84.677,84.953,85.160,85.340,85.519,85.824,85.358,85.557
391,79200,84.763,84.798,84.678,84.952,85.159,85.339,85.521,85.825,85.367,85.553
392,79400,84.769,84.796,84.678,84.959,85.162,85.340,85.521,85.822,85.372,85.557
393,79600,84.770,84.797,84.682,84.959,85.159,85.342,85.524,85.823,85.370,85.560
394,79800,84.775,84.801,84.680,84.961,85.162,85.343,85.518,85.826,85.372,85.556
395,80000,84.781,84.804,84.682,84.960,85.164,85.344,85.520,85.822,85.376,85.554
396,80200,84.781,84.802,84.683,84.962,85.166,85.343,85.524,85.823,85.377,85.560
397,80400,84.781,84.802,84.685,84.962,85.164,85.345,85.526,85.827,85.380,85.561
398,80600,84.786,84.803,84.686,84.962,85.165,85.346,85.524,85.827,85.381,85.565
399,80800,84.788,84.804,84.689,84.963,85.168,85.347,85.525,85.829,85.382,85.564
400,81000,84.793,84.807,84.690,84.964,85.167,85.347,85.525,85.826,85.385,85.563
401,81200,84.794,84.808,84.691,84.967,85.170,85.348,85.526,85.829,85.385,85.562
402,81400,84.795,84.810,84.693,84.968,85.171,85.348,85.525,85.828,85.386,85.564
403,81600,84.799,84.811,84.693,84.967,85.170,85.349,85.526,85.830,85.387,85.566
404,81800,84.801,84.812,84.695,84.969,85.173,85.351,85.526,85.829,85.391,85.565
405,82000,84.805,84.814,84.697,84.971,85.176,85.351,85.528,85.830,85.391,85.566
406,82200,84.806,84.814,84.698,84.973,85.175,85.353,85.528,85.829,85.391,85.566
407,82400,84.810,84.817,84.699,84.972,85.177,85.356,85.530,85.830,85.394,85.566
408,82600,84.813,84.817,84.700,84.975,85.177,85.355,85.530,85.830,85.394,85.566
409,82800,84.815,84.817,84.704,84.976,85.180,85.355,85.533,85.834,85.397,85.569
410,83000,84.817,84.820,84.703,84.978,85.180,85.357,85.532,85.832,85.399,85.569
411,83200,84.822,84.822,84.706,84.978,85.182,85.358,85.532,85.833,85.401,85.570
412,83400,84.824,84.825,84.710,84.983,85.185,85.361,85.536,85.834,85.402,85.574
413,83600,84.827,84.824,84.710,84.983,85.186,85.360,85.536,85.834,85.402,85.572
414,83800,84.828,84.825,84.710,84.983,85.185,85.360,85.537,85.837,85.402,85.572
415,84000,84.832,84.828,84.712,84.986,85.186,85.362,85.537,85.837,85.403,85.574
416,84200,84.834,84.829,84.713,84.986,85.187,85.363,85.538,85.836,85.402,85.576
417,84400,84.842,84.830,84.715,84.987,85.189,85.365,85.541,85.834,85.403,85.579
418,84600,84.840,84.832,84.718,84.987,85.191,85.366,85.540,85.835,85.400,85.576
419,84800,84.842,84.832,84.719,84.989,85.188,85.366,85.540,85.837,85.384,85.576
420,85000,84.848,84.835,84.720,84.991,85.192,85.366,85.541,85.837,85.384,85.578
421,85200,84.848,84.836,84.722,84.993,85.194,85.370,85.542,85.838,85.386,85.578
422,85400,84.854,84.838,84.723,84.994,85.194,85.369,85.543,85.838,85.388,85.579
423,85600,84.854,84.839,84.726,84.996,85.197,85.371,85.543,85.840,85.389,85.581
424,85800,84.853,84.839,84.725,84.997,85.199,85.372,85.545,85.843,85.388,85.582
425,86000,84.859,84.841,84.728,84.999,85.199,85.374,85.545,85.841,85.410,85.582
426,86200,84.863,84.843,84.729,84.997,85.200,85.375,85.546,85.842,85.417,85.585
427,86400,84.866,84.844,84.732,85.001,85.203,85.376,85.547,85.844,85.421,85.584
428,86600,84.871,84.845,84.735,85.004,85.205,85.379,85.550,85.846,85.424,85.588
429,86800,84.872,84.849,84.736,85.007,85.206,85.381,85.551,85.846,85.425,85.589
430,87000,84.874,84.849,84.737,85.003,85.207,85.380,85.550,85.844,85.427,85.588
431,87200,84.875,84.851,84.737,85.007,85.206,85.380,85.550,85.845,85.427,85.588
432,87400,84.879,84.851,84.739,85.007,85.207,85.381,85.551,85.846,85.427,85.589
433,87600,84.882,84.853,84.740,85.010,85.208,85.381,85.551,85.846,85.428,85.589
434,87800,84.884,84.856,84.743,85.011,85.210,85.384,85.554,85.846,85.432,85.591
435,88000,84.889,84.857,84.744,85.014,85.212,85.384,85.555,85.848,85.435,85.591
436,88200,84.889,84.859,84.747,85.015,85.213,85.385,85.556,85.848,85.434,85.592
437,88400,84.892,84.860,84.748,85.017,85.214,85.387,85.556,85.849,85.436,85.592
438,88600,84.897,84.860,84.749,85.016,85.216,85.388,85.557,85.850,85.439,85.594
439,88800,84.897,84.862,84.752,85.019,85.218,85.389,85.558,85.851,85.439,85.595
440,89000,84.903,84.864,84.754,85.021,85.220,85.390,85.560,85.852,85.442,85.597
441,89200,84.904,84.866,84.755,85.022,85.221,85.392,85.561,85.853,85.443,85.597
442,89400,84.907,84.868,84.758,85.024,85.224,85.394,85.562,85.854,85.445,85.599
443,89600,84.909,84.869,84.760,85.025,85.223,85.396,85.563,85.855,85.446,85.601
444,89800,84.914,84.869,84.761,85.028,85.225,85.396,85.563,85.854,85.449,85.601
445,90000,84.916,84.873,84.763,85.029,85.227,85.399,85.565,85.856,85.450,85.601
446,90200,84.919,84.874,84.765,85.031,85.228,85.399,85.566,85.857,85.453,85.603
447,90400,84.923,84.877,84.768,85.033,85.230,85.402,85.568,85.858,85.454,85.604
448,90600,84.924,84.878,84.768,85.032,85.231,85.403,85.569,85.859,85.455,85.605
449,90800,84.928,84.880,84.770,85.036,85.232,85.404,85.571,85.860,85.458,85.607
